event_id,event_date,event_name,event_type,mood_tag,major_target,building,latitude,longitude,student_id,attended,repeat_flag
1054,2025-02-21,Mindfulness Mixer,Mindfulness,Stressed,Biology,EPIC,35.3097,-80.7417,285,1,True
1111,2025-04-10,Career Study Hall,Career,Positive,Art,Cone Center,35.3078,-80.7364,285,1,True
1202,2025-07-01,Career Study Hall,Career,Neutral,CS,EPIC,35.3097,-80.7417,285,1,False
1092,2025-03-26,Career Mixer,Career,Positive,Biology,Atkins Library,35.3077,-80.7323,286,1,False
1256,2025-08-17,Academic Mixer,Academic,Neutral,Art,EPIC,35.3097,-80.7417,286,1,False
1274,2025-08-30,Career Talk,Career,Neutral,Art,Atkins Library,35.3077,-80.7323,286,1,True
1304,2025-09-19,Career Study Hall,Career,Stressed,Business,CHHS,35.3072,-80.7338,286,1,True
1033,2025-02-03,Academic Talk,Academic,Positive,Business,Cone Center,35.3078,-80.7364,287,1,False
1095,2025-03-30,Career Study Hall,Career,Neutral,Biology,Student Union,35.3059,-80.7327,287,1,True
1191,2025-06-19,Career Study Hall,Career,Positive,Business,EPIC,35.3097,-80.7417,287,1,False
1232,2025-07-28,Career Mixer,Career,Neutral,Biology,Cone Center,35.3078,-80.7364,288,1,False
1307,2025-09-21,Academic Study Hall,Academic,Positive,Art,EPIC,35.3097,-80.7417,288,1,True
1076,2025-03-11,Academic Workshop,Academic,Stressed,CS,Student Union,35.3059,-80.7327,289,1,False
1134,2025-04-24,Academic Study Hall,Academic,Positive,Art,CHHS,35.3072,-80.7338,289,1,True
1149,2025-05-13,Academic Workshop,Academic,Neutral,Business,EPIC,35.3097,-80.7417,289,1,True
1272,2025-08-28,Career Workshop,Career,Positive,Psychology,Cone Center,35.3078,-80.7364,289,1,False
1288,2025-09-09,Academic Talk,Academic,Neutral,CS,Atkins Library,35.3077,-80.7323,289,1,True
1003,2025-01-03,Academic Workshop,Academic,Stressed,Business,Student Union,35.3059,-80.7327,290,1,False
1082,2025-03-17,Career Workshop,Career,Stressed,Business,EPIC,35.3097,-80.7417,290,1,False
1089,2025-03-23,Academic Talk,Academic,Neutral,Psychology,Student Union,35.3059,-80.7327,290,1,True
1095,2025-03-30,Career Study Hall,Career,Neutral,Biology,Student Union,35.3059,-80.7327,290,1,True
1187,2025-06-15,Career Study Hall,Career,Neutral,Business,Cone Center,35.3078,-80.7364,290,1,False
1124,2025-04-18,Mindfulness Talk,Mindfulness,Stressed,CS,CHHS,35.3072,-80.7338,291,1,False
1136,2025-04-26,Career Workshop,Career,Neutral,Psychology,Atkins Library,35.3077,-80.7323,291,1,True
1250,2025-08-09,Academic Workshop,Academic,Neutral,Psychology,Atkins Library,35.3077,-80.7323,291,1,False
1255,2025-08-17,Mindfulness Workshop,Mindfulness,Positive,Psychology,Cone Center,35.3078,-80.7364,291,1,True
1287,2025-09-08,Academic Study Hall,Academic,Neutral,Psychology,Student Union,35.3059,-80.7327,291,1,True
1175,2025-06-03,Academic Workshop,Academic,Neutral,Psychology,Cone Center,35.3078,-80.7364,292,1,False
1307,2025-09-21,Academic Study Hall,Academic,Positive,Art,EPIC,35.3097,-80.7417,292,1,False
1061,2025-02-26,Career Mixer,Career,Stressed,CS,Student Union,35.3059,-80.7327,293,1,False
1068,2025-03-04,Mindfulness Talk,Mindfulness,Positive,CS,CHHS,35.3072,-80.7338,293,1,True
1031,2025-01-31,Career Workshop,Career,Neutral,Art,Student Union,35.3059,-80.7327,294,1,False
1171,2025-05-30,Academic Talk,Academic,Stressed,Business,Student Union,35.3059,-80.7327,294,1,False
1211,2025-07-09,Academic Mixer,Academic,Positive,Biology,CHHS,35.3072,-80.7338,294,1,True
1049,2025-02-18,Academic Talk,Academic,Neutral,CS,Atkins Library,35.3077,-80.7323,295,1,False
1278,2025-09-02,Mindfulness Study Hall,Mindfulness,Positive,Psychology,EPIC,35.3097,-80.7417,295,1,False
1142,2025-05-01,Career Workshop,Career,Neutral,CS,Student Union,35.3059,-80.7327,296,1,False
1008,2025-01-08,Mindfulness Talk,Mindfulness,Stressed,Psychology,Cone Center,35.3078,-80.7364,297,1,False
1076,2025-03-11,Academic Workshop,Academic,Stressed,CS,Student Union,35.3059,-80.7327,297,1,False
1235,2025-07-30,Career Mixer,Career,Stressed,Psychology,EPIC,35.3097,-80.7417,297,1,False
1251,2025-08-10,Academic Workshop,Academic,Neutral,Biology,CHHS,35.3072,-80.7338,297,1,True
1301,2025-09-17,Academic Talk,Academic,Neutral,Business,Student Union,35.3059,-80.7327,297,1,True
1242,2025-08-04,Mindfulness Workshop,Mindfulness,Positive,Business,Cone Center,35.3078,-80.7364,300,1,False
1282,2025-09-04,Academic Workshop,Academic,Stressed,CS,Student Union,35.3059,-80.7327,300,1,True
1310,2025-09-24,Mindfulness Mixer,Mindfulness,Neutral,Art,CHHS,35.3072,-80.7338,300,1,True
1062,2025-02-28,Academic Mixer,Academic,Stressed,CS,Cone Center,35.3078,-80.7364,301,1,False
1027,2025-01-30,Academic Study Hall,Academic,Positive,CS,Cone Center,35.3078,-80.7364,302,1,False
1200,2025-07-01,Mindfulness Study Hall,Mindfulness,Stressed,Art,Atkins Library,35.3077,-80.7323,302,1,False
1239,2025-08-01,Career Talk,Career,Neutral,Business,Student Union,35.3059,-80.7327,302,1,True
1047,2025-02-17,Academic Mixer,Academic,Stressed,Psychology,Atkins Library,35.3077,-80.7323,303,1,False
1079,2025-03-16,Mindfulness Talk,Mindfulness,Positive,Biology,Cone Center,35.3078,-80.7364,303,1,True
1086,2025-03-21,Mindfulness Talk,Mindfulness,Neutral,Business,CHHS,35.3072,-80.7338,303,1,True
1212,2025-07-10,Academic Talk,Academic,Positive,Biology,Atkins Library,35.3077,-80.7323,303,1,False
1124,2025-04-18,Mindfulness Talk,Mindfulness,Stressed,CS,CHHS,35.3072,-80.7338,304,1,False
1277,2025-09-02,Career Talk,Career,Positive,Psychology,EPIC,35.3097,-80.7417,304,1,False
1281,2025-09-03,Academic Workshop,Academic,Positive,Biology,Atkins Library,35.3077,-80.7323,304,1,True
1078,2025-03-15,Mindfulness Workshop,Mindfulness,Neutral,Biology,Student Union,35.3059,-80.7327,305,1,False
1160,2025-05-23,Career Mixer,Career,Neutral,Art,CHHS,35.3072,-80.7338,305,1,False
1027,2025-01-30,Academic Study Hall,Academic,Positive,CS,Cone Center,35.3078,-80.7364,306,1,False
1155,2025-05-20,Academic Workshop,Academic,Neutral,CS,CHHS,35.3072,-80.7338,306,1,False
1225,2025-07-25,Academic Study Hall,Academic,Neutral,CS,EPIC,35.3097,-80.7417,306,1,False
1273,2025-08-30,Academic Study Hall,Academic,Neutral,Psychology,CHHS,35.3072,-80.7338,306,1,True
1312,2025-09-27,Mindfulness Talk,Mindfulness,Stressed,Biology,Cone Center,35.3078,-80.7364,306,1,True
1078,2025-03-15,Mindfulness Workshop,Mindfulness,Neutral,Biology,Student Union,35.3059,-80.7327,307,1,False
1098,2025-04-01,Academic Workshop,Academic,Positive,CS,CHHS,35.3072,-80.7338,307,1,True
1054,2025-02-21,Mindfulness Mixer,Mindfulness,Stressed,Biology,EPIC,35.3097,-80.7417,308,1,False
1141,2025-04-30,Academic Talk,Academic,Neutral,Art,CHHS,35.3072,-80.7338,308,1,False
1170,2025-05-29,Mindfulness Workshop,Mindfulness,Stressed,CS,EPIC,35.3097,-80.7417,308,1,True
1241,2025-08-03,Academic Study Hall,Academic,Positive,Biology,CHHS,35.3072,-80.7338,308,1,False
1253,2025-08-11,Career Mixer,Career,Neutral,Psychology,CHHS,35.3072,-80.7338,308,1,True
1012,2025-01-14,Academic Talk,Academic,Neutral,CS,Student Union,35.3059,-80.7327,310,1,False
1112,2025-04-11,Mindfulness Study Hall,Mindfulness,Stressed,CS,EPIC,35.3097,-80.7417,310,1,False
1147,2025-05-10,Academic Study Hall,Academic,Neutral,CS,Student Union,35.3059,-80.7327,310,1,True
1256,2025-08-17,Academic Mixer,Academic,Neutral,Art,EPIC,35.3097,-80.7417,310,1,False
1002,2025-01-02,Mindfulness Talk,Mindfulness,Positive,Biology,EPIC,35.3097,-80.7417,311,1,False
1086,2025-03-21,Mindfulness Talk,Mindfulness,Neutral,Business,CHHS,35.3072,-80.7338,311,1,False
1130,2025-04-21,Career Talk,Career,Positive,Business,Atkins Library,35.3077,-80.7323,311,1,True
1261,2025-08-21,Mindfulness Workshop,Mindfulness,Positive,Biology,Atkins Library,35.3077,-80.7323,311,1,False
1273,2025-08-30,Academic Study Hall,Academic,Neutral,Psychology,CHHS,35.3072,-80.7338,311,1,True
1279,2025-09-03,Academic Talk,Academic,Neutral,Biology,CHHS,35.3072,-80.7338,311,1,True
1005,2025-01-07,Career Mixer,Career,Stressed,Psychology,EPIC,35.3097,-80.7417,312,1,False
1016,2025-01-20,Academic Study Hall,Academic,Neutral,Psychology,CHHS,35.3072,-80.7338,312,1,True
1023,2025-01-26,Academic Talk,Academic,Stressed,Business,Atkins Library,35.3077,-80.7323,312,1,True
1080,2025-03-16,Academic Study Hall,Academic,Neutral,Business,EPIC,35.3097,-80.7417,312,1,True
1270,2025-08-26,Mindfulness Workshop,Mindfulness,Neutral,CS,EPIC,35.3097,-80.7417,312,1,False
1272,2025-08-28,Career Workshop,Career,Positive,Psychology,Cone Center,35.3078,-80.7364,312,1,True
1017,2025-01-20,Academic Talk,Academic,Neutral,Art,Student Union,35.3059,-80.7327,313,1,False
1250,2025-08-09,Academic Workshop,Academic,Neutral,Psychology,Atkins Library,35.3077,-80.7323,314,1,False
1038,2025-02-10,Academic Study Hall,Academic,Stressed,Biology,Atkins Library,35.3077,-80.7323,315,1,False
1302,2025-09-17,Academic Mixer,Academic,Neutral,Business,CHHS,35.3072,-80.7338,315,1,False
1217,2025-07-14,Academic Study Hall,Academic,Positive,Business,Student Union,35.3059,-80.7327,316,1,False
1250,2025-08-09,Academic Workshop,Academic,Neutral,Psychology,Atkins Library,35.3077,-80.7323,316,1,True
1073,2025-03-09,Academic Workshop,Academic,Neutral,Psychology,EPIC,35.3097,-80.7417,317,1,False
1132,2025-04-23,Mindfulness Mixer,Mindfulness,Neutral,Psychology,Cone Center,35.3078,-80.7364,317,1,True
1146,2025-05-09,Mindfulness Study Hall,Mindfulness,Neutral,Biology,Atkins Library,35.3077,-80.7323,317,1,True
1157,2025-05-20,Career Talk,Career,Neutral,Art,Student Union,35.3059,-80.7327,317,1,True
1067,2025-03-04,Academic Study Hall,Academic,Positive,Business,Atkins Library,35.3077,-80.7323,318,1,False
1108,2025-04-09,Career Workshop,Career,Neutral,Psychology,Student Union,35.3059,-80.7327,318,1,True
1128,2025-04-20,Academic Study Hall,Academic,Stressed,Biology,EPIC,35.3097,-80.7417,318,1,True
1218,2025-07-14,Career Workshop,Career,Neutral,CS,CHHS,35.3072,-80.7338,318,1,False
1018,2025-01-21,Academic Study Hall,Academic,Stressed,Biology,Student Union,35.3059,-80.7327,319,1,False
1308,2025-09-22,Academic Mixer,Academic,Neutral,CS,Atkins Library,35.3077,-80.7323,319,1,False
1131,2025-04-22,Academic Workshop,Academic,Stressed,CS,Student Union,35.3059,-80.7327,320,1,False
1072,2025-03-08,Academic Workshop,Academic,Positive,Business,EPIC,35.3097,-80.7417,322,1,False
1187,2025-06-15,Career Study Hall,Career,Neutral,Business,Cone Center,35.3078,-80.7364,322,1,False
1277,2025-09-02,Career Talk,Career,Positive,Psychology,EPIC,35.3097,-80.7417,322,1,False
1094,2025-03-30,Academic Workshop,Academic,Neutral,Psychology,EPIC,35.3097,-80.7417,323,1,False
1128,2025-04-20,Academic Study Hall,Academic,Stressed,Biology,EPIC,35.3097,-80.7417,323,1,True
1206,2025-07-05,Mindfulness Workshop,Mindfulness,Stressed,CS,Cone Center,35.3078,-80.7364,323,1,False
1052,2025-02-19,Career Talk,Career,Neutral,CS,Atkins Library,35.3077,-80.7323,324,1,False
1130,2025-04-21,Career Talk,Career,Positive,Business,Atkins Library,35.3077,-80.7323,324,1,False
1025,2025-01-28,Career Study Hall,Career,Stressed,Business,Atkins Library,35.3077,-80.7323,325,1,False
1102,2025-04-04,Mindfulness Talk,Mindfulness,Neutral,CS,Atkins Library,35.3077,-80.7323,325,1,False
1066,2025-03-03,Career Workshop,Career,Stressed,CS,CHHS,35.3072,-80.7338,326,1,False
1136,2025-04-26,Career Workshop,Career,Neutral,Psychology,Atkins Library,35.3077,-80.7323,326,1,True
1254,2025-08-15,Academic Mixer,Academic,Stressed,Psychology,Student Union,35.3059,-80.7327,326,1,False
1069,2025-03-07,Academic Workshop,Academic,Neutral,Biology,Student Union,35.3059,-80.7327,328,1,False
1159,2025-05-22,Academic Study Hall,Academic,Neutral,Biology,Cone Center,35.3078,-80.7364,328,1,False
1208,2025-07-08,Career Study Hall,Career,Neutral,Business,CHHS,35.3072,-80.7338,328,1,True
1237,2025-07-31,Career Talk,Career,Neutral,Psychology,Atkins Library,35.3077,-80.7323,328,1,True
1274,2025-08-30,Career Talk,Career,Neutral,Art,Atkins Library,35.3077,-80.7323,328,1,True
1298,2025-09-15,Academic Study Hall,Academic,Stressed,CS,Student Union,35.3059,-80.7327,328,1,True
1055,2025-02-22,Academic Mixer,Academic,Neutral,Business,CHHS,35.3072,-80.7338,329,1,False
1139,2025-04-29,Career Study Hall,Career,Neutral,Psychology,Cone Center,35.3078,-80.7364,329,1,False
1233,2025-07-29,Mindfulness Workshop,Mindfulness,Neutral,Psychology,Cone Center,35.3078,-80.7364,329,1,False
1301,2025-09-17,Academic Talk,Academic,Neutral,Business,Student Union,35.3059,-80.7327,329,1,True
1003,2025-01-03,Academic Workshop,Academic,Stressed,Business,Student Union,35.3059,-80.7327,330,1,False
1038,2025-02-10,Academic Study Hall,Academic,Stressed,Biology,Atkins Library,35.3077,-80.7323,330,1,True
1053,2025-02-21,Academic Mixer,Academic,Stressed,CS,EPIC,35.3097,-80.7417,330,1,True
1144,2025-05-08,Career Mixer,Career,Neutral,Biology,Cone Center,35.3078,-80.7364,330,1,False
1154,2025-05-19,Academic Study Hall,Academic,Positive,Biology,CHHS,35.3072,-80.7338,330,1,True
1222,2025-07-22,Mindfulness Workshop,Mindfulness,Positive,CS,EPIC,35.3097,-80.7417,330,1,False
1247,2025-08-07,Career Workshop,Career,Neutral,Art,CHHS,35.3072,-80.7338,330,1,True
1308,2025-09-22,Academic Mixer,Academic,Neutral,CS,Atkins Library,35.3077,-80.7323,330,1,True
1190,2025-06-19,Academic Study Hall,Academic,Stressed,Psychology,CHHS,35.3072,-80.7338,331,1,False
1219,2025-07-19,Academic Mixer,Academic,Stressed,CS,CHHS,35.3072,-80.7338,331,1,True
1256,2025-08-17,Academic Mixer,Academic,Neutral,Art,EPIC,35.3097,-80.7417,331,1,True
1012,2025-01-14,Academic Talk,Academic,Neutral,CS,Student Union,35.3059,-80.7327,332,1,False
1064,2025-03-01,Career Workshop,Career,Neutral,Business,Atkins Library,35.3077,-80.7323,332,1,True
1110,2025-04-09,Academic Study Hall,Academic,Neutral,Biology,EPIC,35.3097,-80.7417,332,1,True
1223,2025-07-23,Academic Workshop,Academic,Neutral,Biology,CHHS,35.3072,-80.7338,332,1,False
1039,2025-02-12,Academic Study Hall,Academic,Neutral,Psychology,Atkins Library,35.3077,-80.7323,333,1,False
1071,2025-03-07,Career Talk,Career,Stressed,CS,Cone Center,35.3078,-80.7364,333,1,True
1092,2025-03-26,Career Mixer,Career,Positive,Biology,Atkins Library,35.3077,-80.7323,333,1,True
1192,2025-06-20,Career Talk,Career,Neutral,Psychology,EPIC,35.3097,-80.7417,333,1,False
1218,2025-07-14,Career Workshop,Career,Neutral,CS,CHHS,35.3072,-80.7338,334,1,False
1277,2025-09-02,Career Talk,Career,Positive,Psychology,EPIC,35.3097,-80.7417,334,1,True
1079,2025-03-16,Mindfulness Talk,Mindfulness,Positive,Biology,Cone Center,35.3078,-80.7364,335,1,False
1096,2025-03-31,Academic Talk,Academic,Positive,CS,EPIC,35.3097,-80.7417,335,1,True
1209,2025-07-09,Career Workshop,Career,Neutral,Biology,Cone Center,35.3078,-80.7364,335,1,False
1289,2025-09-09,Academic Workshop,Academic,Neutral,Biology,Student Union,35.3059,-80.7327,335,1,False
1049,2025-02-18,Academic Talk,Academic,Neutral,CS,Atkins Library,35.3077,-80.7323,336,1,False
1106,2025-04-08,Career Mixer,Career,Stressed,Business,Atkins Library,35.3077,-80.7323,336,1,True
1017,2025-01-20,Academic Talk,Academic,Neutral,Art,Student Union,35.3059,-80.7327,337,1,False
1068,2025-03-04,Mindfulness Talk,Mindfulness,Positive,CS,CHHS,35.3072,-80.7338,337,1,True
1106,2025-04-08,Career Mixer,Career,Stressed,Business,Atkins Library,35.3077,-80.7323,338,1,False
1169,2025-05-29,Mindfulness Workshop,Mindfulness,Stressed,Art,Student Union,35.3059,-80.7327,338,1,True
1172,2025-06-01,Academic Study Hall,Academic,Stressed,Business,EPIC,35.3097,-80.7417,338,1,True
1305,2025-09-20,Academic Mixer,Academic,Stressed,CS,Cone Center,35.3078,-80.7364,338,1,False
1112,2025-04-11,Mindfulness Study Hall,Mindfulness,Stressed,CS,EPIC,35.3097,-80.7417,339,1,False
1134,2025-04-24,Academic Study Hall,Academic,Positive,Art,CHHS,35.3072,-80.7338,339,1,True
1261,2025-08-21,Mindfulness Workshop,Mindfulness,Positive,Biology,Atkins Library,35.3077,-80.7323,339,1,False
1261,2025-08-21,Mindfulness Workshop,Mindfulness,Positive,Biology,Atkins Library,35.3077,-80.7323,340,1,False
1269,2025-08-25,Career Mixer,Career,Neutral,Biology,EPIC,35.3097,-80.7417,340,1,True
1136,2025-04-26,Career Workshop,Career,Neutral,Psychology,Atkins Library,35.3077,-80.7323,341,1,False
1139,2025-04-29,Career Study Hall,Career,Neutral,Psychology,Cone Center,35.3078,-80.7364,341,1,True
1081,2025-03-16,Mindfulness Workshop,Mindfulness,Neutral,Biology,CHHS,35.3072,-80.7338,342,1,False
1286,2025-09-08,Mindfulness Workshop,Mindfulness,Neutral,Biology,Student Union,35.3059,-80.7327,342,1,False
1070,2025-03-07,Mindfulness Talk,Mindfulness,Positive,Psychology,Atkins Library,35.3077,-80.7323,343,1,False
1272,2025-08-28,Career Workshop,Career,Positive,Psychology,Cone Center,35.3078,-80.7364,343,1,False
1277,2025-09-02,Career Talk,Career,Positive,Psychology,EPIC,35.3097,-80.7417,343,1,True
1010,2025-01-12,Career Study Hall,Career,Neutral,CS,EPIC,35.3097,-80.7417,344,1,False
1073,2025-03-09,Academic Workshop,Academic,Neutral,Psychology,EPIC,35.3097,-80.7417,344,1,True
1095,2025-03-30,Career Study Hall,Career,Neutral,Biology,Student Union,35.3059,-80.7327,344,1,True
1132,2025-04-23,Mindfulness Mixer,Mindfulness,Neutral,Psychology,Cone Center,35.3078,-80.7364,345,1,False
1022,2025-01-25,Academic Workshop,Academic,Neutral,Psychology,CHHS,35.3072,-80.7338,346,1,False
1034,2025-02-05,Academic Workshop,Academic,Stressed,CS,Atkins Library,35.3077,-80.7323,346,1,True
1297,2025-09-14,Mindfulness Study Hall,Mindfulness,Positive,CS,Cone Center,35.3078,-80.7364,346,1,False
1011,2025-01-13,Mindfulness Workshop,Mindfulness,Positive,Business,EPIC,35.3097,-80.7417,347,1,False
1054,2025-02-21,Mindfulness Mixer,Mindfulness,Stressed,Biology,EPIC,35.3097,-80.7417,347,1,True
1214,2025-07-12,Academic Mixer,Academic,Neutral,Psychology,Cone Center,35.3078,-80.7364,347,1,False
1003,2025-01-03,Academic Workshop,Academic,Stressed,Business,Student Union,35.3059,-80.7327,348,1,False
1073,2025-03-09,Academic Workshop,Academic,Neutral,Psychology,EPIC,35.3097,-80.7417,348,1,False
1086,2025-03-21,Mindfulness Talk,Mindfulness,Neutral,Business,CHHS,35.3072,-80.7338,348,1,True
1143,2025-05-06,Academic Study Hall,Academic,Positive,Business,Cone Center,35.3078,-80.7364,348,1,True
1068,2025-03-04,Mindfulness Talk,Mindfulness,Positive,CS,CHHS,35.3072,-80.7338,349,1,False
1093,2025-03-27,Mindfulness Talk,Mindfulness,Neutral,Biology,EPIC,35.3097,-80.7417,349,1,True
1144,2025-05-08,Career Mixer,Career,Neutral,Biology,Cone Center,35.3078,-80.7364,349,1,True
1202,2025-07-01,Career Study Hall,Career,Neutral,CS,EPIC,35.3097,-80.7417,349,1,True
1016,2025-01-20,Academic Study Hall,Academic,Neutral,Psychology,CHHS,35.3072,-80.7338,350,1,False
1249,2025-08-08,Mindfulness Study Hall,Mindfulness,Neutral,Business,Atkins Library,35.3077,-80.7323,350,1,False
1268,2025-08-25,Academic Mixer,Academic,Neutral,Business,Student Union,35.3059,-80.7327,350,1,True
1285,2025-09-07,Career Workshop,Career,Neutral,Psychology,Atkins Library,35.3077,-80.7323,350,1,True
1308,2025-09-22,Academic Mixer,Academic,Neutral,CS,Atkins Library,35.3077,-80.7323,350,1,True
1030,2025-01-31,Mindfulness Mixer,Mindfulness,Stressed,Psychology,Student Union,35.3059,-80.7327,351,1,False
1116,2025-04-13,Academic Study Hall,Academic,Positive,CS,Student Union,35.3059,-80.7327,351,1,False
1063,2025-02-28,Career Mixer,Career,Positive,Biology,Cone Center,35.3078,-80.7364,352,1,False
1074,2025-03-09,Mindfulness Mixer,Mindfulness,Positive,CS,Student Union,35.3059,-80.7327,352,1,True
1132,2025-04-23,Mindfulness Mixer,Mindfulness,Neutral,Psychology,Cone Center,35.3078,-80.7364,353,1,False
1232,2025-07-28,Career Mixer,Career,Neutral,Biology,Cone Center,35.3078,-80.7364,353,1,False
1099,2025-04-01,Academic Mixer,Academic,Neutral,Biology,EPIC,35.3097,-80.7417,354,1,False
1188,2025-06-16,Mindfulness Study Hall,Mindfulness,Neutral,CS,Atkins Library,35.3077,-80.7323,354,1,False
1091,2025-03-26,Career Study Hall,Career,Neutral,Business,Student Union,35.3059,-80.7327,355,1,False
1094,2025-03-30,Academic Workshop,Academic,Neutral,Psychology,EPIC,35.3097,-80.7417,355,1,True
1104,2025-04-06,Career Workshop,Career,Positive,Biology,CHHS,35.3072,-80.7338,355,1,True
1218,2025-07-14,Career Workshop,Career,Neutral,CS,CHHS,35.3072,-80.7338,355,1,False
1091,2025-03-26,Career Study Hall,Career,Neutral,Business,Student Union,35.3059,-80.7327,356,1,False
1170,2025-05-29,Mindfulness Workshop,Mindfulness,Stressed,CS,EPIC,35.3097,-80.7417,356,1,False
